,Neighborhood code,Neighborhood name,Price,Venue,Venue Latitude,Venue Longitude,Venue Category
3607,1702,SAN CRISTOBAL       ,1,Domino's Pizza,40.35456070407814,-3.686404705097664,Pizza Place
3608,1702,SAN CRISTOBAL       ,1,Telepizza,40.346822135331166,-3.7055253982543945,Pizza Place
3609,1702,SAN CRISTOBAL       ,1,100 Montaditos,40.34710834879946,-3.677199262952381,Sandwich Place
3610,1702,SAN CRISTOBAL       ,1,La picota II,40.34207326317866,-3.712282300387942,Diner
3611,1702,SAN CRISTOBAL       ,1,Taco Bell,40.33917914755003,-3.733308796543155,Fast Food Restaurant
3612,1702,SAN CRISTOBAL       ,1,Five Guys,40.3397674,-3.7331837,Burger Joint
3613,1702,SAN CRISTOBAL       ,1,Telepizza,40.357544879912375,-3.686023284744869,Pizza Place
3614,1702,SAN CRISTOBAL       ,1,KFC,40.33889688453613,-3.7305520125683165,Fast Food Restaurant
3615,1702,SAN CRISTOBAL       ,1,Pizza Jardín,40.33916571321782,-3.732279518182813,Pizza Place
3616,1702,SAN CRISTOBAL       ,1,McDonald's,40.365867577237715,-3.693704127795629,Fast Food Restaurant
3617,1702,SAN CRISTOBAL       ,1,Restaurante Oriental Victoria,40.357692787309,-3.6856594296028518,Chinese Restaurant
3618,1702,SAN CRISTOBAL       ,1,Telepizza,40.37327537510098,-3.6949106311041473,Pizza Place
3619,1702,SAN CRISTOBAL       ,1,Domino's Pizza,40.33662463348891,-3.740084837084217,Pizza Place
3620,1702,SAN CRISTOBAL       ,1,Domino's Pizza,40.325376569016875,-3.7305202486730855,Pizza Place
3621,1702,SAN CRISTOBAL       ,1,El Porton,40.35430393435075,-3.6925880575796444,Café
3622,1702,SAN CRISTOBAL       ,1,The Box,40.3389,-3.733347,Burger Joint
3623,1702,SAN CRISTOBAL       ,1,Burger King,40.371602825096986,-3.695046566706768,Fast Food Restaurant
3624,1702,SAN CRISTOBAL       ,1,Burger King,40.36806229792475,-3.7209749221801753,Fast Food Restaurant
3625,1702,SAN CRISTOBAL       ,1,McDonald's,40.36285972682167,-3.6916483874104773,Burger Joint
3626,1702,SAN CRISTOBAL       ,1,Solans Bar,40.362829,-3.695269,Café
3627,1702,SAN CRISTOBAL       ,1,Burger King,40.32883997483383,-3.7278133364145614,Fast Food Restaurant
3628,1702,SAN CRISTOBAL       ,1,Bar Confianza,40.318590679678145,-3.6762410840647237,Diner
3629,1702,SAN CRISTOBAL       ,1,Restaurante Narcea II,40.364642,-3.659478,Snack Place
3630,1702,SAN CRISTOBAL       ,1,bar el talisman,40.32602868074464,-3.723074109051464,Diner
3631,1702,SAN CRISTOBAL       ,1,restaurante chino  gran city,40.31551117677786,-3.721854672414355,Chinese Restaurant
3632,1702,SAN CRISTOBAL       ,2,Pupuseria Madrid,40.353327769310305,-3.6817585077248642,Latin American Restaurant
3633,1702,SAN CRISTOBAL       ,2,LA MANCHEGUITA 1978,40.34300367,-3.71167691,Spanish Restaurant
3634,1702,SAN CRISTOBAL       ,2,Las Ventas de Velázquez,40.32330325176939,-3.722959502346974,Spanish Restaurant
3635,1702,SAN CRISTOBAL       ,2,Restaurante La Cabaña,40.333744372385254,-3.7138993120129196,Restaurant
3636,1702,SAN CRISTOBAL       ,2,La Tagliatella,40.33892070896567,-3.73189638758068,Italian Restaurant
3637,1702,SAN CRISTOBAL       ,2,Dagustin,40.31211723359415,-3.693023054006338,Mediterranean Restaurant
3638,1702,SAN CRISTOBAL       ,2,Asador Gainza,40.34782203,-3.69372834,Spanish Restaurant
3639,1702,SAN CRISTOBAL       ,2,La Peña de Francia,40.349395343941836,-3.6996102176440955,Spanish Restaurant
3640,1702,SAN CRISTOBAL       ,2,El Asador de Enrique,40.33632294035681,-3.718798080277964,Spanish Restaurant
3641,1702,SAN CRISTOBAL       ,2,La Martínez,40.33923,-3.733078,Mediterranean Restaurant
3642,1702,SAN CRISTOBAL       ,2,Tommy Mel´s,40.33909675923206,-3.7336032612302232,American Restaurant
3643,1702,SAN CRISTOBAL       ,2,Tokio Restaurante,40.320983350000006,-3.72521535,Asian Restaurant
3644,1702,SAN CRISTOBAL       ,2,Sushita Café,40.338961,-3.732143,Japanese Restaurant
3645,1702,SAN CRISTOBAL       ,2,wagamama,40.339737,-3.732563,Asian Restaurant
3646,1702,SAN CRISTOBAL       ,2,Asador de Enrique,40.34841611111215,-3.7018373048199007,Mediterranean Restaurant
3647,1702,SAN CRISTOBAL       ,2,VIPS Parquesur,40.33850008840465,-3.7329221260725185,Restaurant
3648,1702,SAN CRISTOBAL       ,2,Restaurante El Cortijo,40.33149490976334,-3.714334560334818,Restaurant
3649,1702,SAN CRISTOBAL       ,2,La bodega andaluza,40.38007158317,-3.695490877824941,Spanish Restaurant
3650,1702,SAN CRISTOBAL       ,2,Tortillería Libra,40.33877832401211,-3.7334080515475807,Spanish Restaurant
3651,1702,SAN CRISTOBAL       ,2,Foster's Hollywood,40.33853654904419,-3.7330107215609845,American Restaurant
3652,1702,SAN CRISTOBAL       ,2,Wok Garden,40.33829564543892,-3.732637827572346,Asian Restaurant
3653,1702,SAN CRISTOBAL       ,2,Brasayleña,40.33853976591826,-3.732829258213854,Brazilian Restaurant
3654,1702,SAN CRISTOBAL       ,2,Finca Solimpar,40.34855328123125,-3.724437335137446,Restaurant
3655,1702,SAN CRISTOBAL       ,2,Cervecería Plaza Villaverde Bajo,40.351935354663716,-3.6908928022626064,Spanish Restaurant
3656,1702,SAN CRISTOBAL       ,2,Cervecería Parque Rosales (Jero),40.345858251143426,-3.6757012607914414,Mediterranean Restaurant
3657,1702,SAN CRISTOBAL       ,2,Restaurante Brasas,40.33600455910548,-3.697584892215953,Spanish Restaurant
3658,1702,SAN CRISTOBAL       ,2,El Rincon del Tío Eulogio,40.323629808683386,-3.717019558820616,Restaurant
3659,1702,SAN CRISTOBAL       ,2,La Fábrica - Museo de la Cerveza,40.33948300050734,-3.7334506365743283,German Restaurant
3660,1702,SAN CRISTOBAL       ,2,Cafetería Vértice,40.37721428118165,-3.6940685328651948,Spanish Restaurant
3661,1702,SAN CRISTOBAL       ,2,Atalaya,40.35608858442984,-3.697977474780572,Spanish Restaurant
3662,1702,SAN CRISTOBAL       ,2,Bar Justo,40.37146734649111,-3.688230113893677,Spanish Restaurant
3663,1702,SAN CRISTOBAL       ,2,Restaurante Camping Alpha,40.3195388234586,-3.689168850268507,Spanish Restaurant
3664,1702,SAN CRISTOBAL       ,2,Parrilla Bonalma,40.367437694037704,-3.692161034352983,Restaurant
3665,1702,SAN CRISTOBAL       ,2,Los Molinos,40.31816429787136,-3.6963629722595215,Restaurant
3666,1702,SAN CRISTOBAL       ,2,Ginos Parquesur,40.33844943919576,-3.732826741579137,Italian Restaurant
3667,1702,SAN CRISTOBAL       ,2,Restaurante Bosque y Payá,40.31549281854718,-3.690932815351748,Spanish Restaurant
3668,1702,SAN CRISTOBAL       ,2,Blue Frog,40.34122,-3.736295,American Restaurant
3669,1702,SAN CRISTOBAL       ,2,Cafetería Coliseum,40.326716672277925,-3.72160186605091,Spanish Restaurant
3670,1702,SAN CRISTOBAL       ,2,Bar El Cordero,40.324075519869176,-3.654915026994117,Spanish Restaurant
3671,1702,SAN CRISTOBAL       ,2,Bar Justo II,40.375430844834355,-3.6925177303586567,Restaurant
3672,1702,SAN CRISTOBAL       ,2,Las Murallas,40.36628893498555,-3.6532750431852192,Spanish Restaurant
3673,1702,SAN CRISTOBAL       ,2,La Braña,40.38201349988995,-3.6957580134356043,Spanish Restaurant
3674,1702,SAN CRISTOBAL       ,3,El Eskinazo,40.31921502702657,-3.7253211940872064,Gastropub
3675,1702,SAN CRISTOBAL       ,3,la luna gastrobar,40.35078845013011,-3.704745836507615,Gastropub
3676,1702,SAN CRISTOBAL       ,3,Restaurante Marisco Chino,40.382408,-3.701721,Seafood Restaurant
3677,1702,SAN CRISTOBAL       ,3,Cerveceria Acuario,40.32543883395008,-3.7217098803368827,Tapas Restaurant
3678,1702,SAN CRISTOBAL       ,3,Maisha,40.32559272532213,-3.7304359653432213,Tapas Restaurant
3679,1702,SAN CRISTOBAL       ,4,Gastrotaberna Cachitos,40.318306480163514,-3.7149599545733576,Molecular Gastronomy Restaurant
3680,1802,SANTA EUGENIA       ,1,Pasteleria Jaranda,40.366027531634316,-3.6207359210581784,Bakery
3681,1802,SANTA EUGENIA       ,1,La Madrina,40.3981394201088,-3.6066022945707386,Pizza Place
3682,1802,SANTA EUGENIA       ,1,Pescados Madrid Delicattesen,40.383196793,-3.630467648,Deli / Bodega
3683,1802,SANTA EUGENIA       ,1,Handicap Café,40.400448192558024,-3.609576873098935,Café
3684,1802,SANTA EUGENIA       ,1,Churreria Siglo XIX Avda Albufera,40.387245168673076,-3.639695212868433,Café
3685,1802,SANTA EUGENIA       ,1,El Hojaldre,40.364203920519174,-3.5875511169433594,Bakery
3686,1802,SANTA EUGENIA       ,1,Burger King,40.39755726364568,-3.618689859985893,Fast Food Restaurant
3687,1802,SANTA EUGENIA       ,1,100 Montaditos,40.40423271373888,-3.6099925443617518,Sandwich Place
3688,1802,SANTA EUGENIA       ,1,McDonald's,40.38290727717753,-3.626551221567593,Fast Food Restaurant
3689,1802,SANTA EUGENIA       ,1,La Chelinda,40.369013,-3.599035,Mexican Restaurant
3690,1802,SANTA EUGENIA       ,1,Restaurante Chino Ches,40.37723740172756,-3.629931216163111,Chinese Restaurant
3691,1802,SANTA EUGENIA       ,1,Pizzerias Carlos,40.397147137946874,-3.6215106234333705,Pizza Place
3692,1802,SANTA EUGENIA       ,1,Taco Bell,40.36897793406148,-3.5981019079335383,Fast Food Restaurant
3693,1802,SANTA EUGENIA       ,1,Burger King,40.367757,-3.588475,Fast Food Restaurant
3694,1802,SANTA EUGENIA       ,1,Telepizza,40.37857362075707,-3.6083436012268066,Pizza Place
3695,1802,SANTA EUGENIA       ,1,100 Montaditos,40.377915,-3.620796,Sandwich Place
3696,1802,SANTA EUGENIA       ,1,Domino's Pizza,40.40431703740861,-3.6105142913746193,Pizza Place
3697,1802,SANTA EUGENIA       ,1,Domino's Pizza,40.407147371113396,-3.623707209996139,Pizza Place
3698,1802,SANTA EUGENIA       ,1,Domino's Pizza,40.368459628514465,-3.6078321054295484,Pizza Place
3699,1802,SANTA EUGENIA       ,1,El Buen Gusto,40.39866717799259,-3.6035605881135053,Falafel Restaurant
3700,1802,SANTA EUGENIA       ,1,Burger King,40.3714954141436,-3.599996566772461,Fast Food Restaurant
3701,1802,SANTA EUGENIA       ,1,Telepizza,40.366216358910314,-3.603580369687916,Pizza Place
3702,1802,SANTA EUGENIA       ,1,Rechupete,40.40449767737318,-3.6085351956717457,Breakfast Spot
3703,1802,SANTA EUGENIA       ,1,Telepizza,40.38627216517511,-3.639671802520752,Pizza Place
3704,1802,SANTA EUGENIA       ,1,Burger King,40.36944358631006,-3.631434597186403,Fast Food Restaurant
3705,1802,SANTA EUGENIA       ,1,Five Guys,40.368706,-3.598228,Burger Joint
3706,1802,SANTA EUGENIA       ,2,Mesón El Águila,40.40157315105144,-3.607244812575523,Spanish Restaurant
3707,1802,SANTA EUGENIA       ,2,Trasgu,40.39744996061972,-3.620755577527213,Spanish Restaurant
3708,1802,SANTA EUGENIA       ,2,El Mantel,40.37203131191678,-3.6178370908352298,Restaurant
3709,1802,SANTA EUGENIA       ,2,Jardín De Baco,40.38442606695087,-3.608689881591975,Spanish Restaurant
3710,1802,SANTA EUGENIA       ,2,Casa Manolo,40.398448358145245,-3.623989211164229,Spanish Restaurant
3711,1802,SANTA EUGENIA       ,2,Sidrería Asgaya,40.359388,-3.592855,Restaurant
3712,1802,SANTA EUGENIA       ,2,La Tagliatella,40.368609,-3.597867,Italian Restaurant
3713,1802,SANTA EUGENIA       ,2,El Fogon de Paco,40.38187103474134,-3.6485095627790187,Spanish Restaurant
3714,1802,SANTA EUGENIA       ,2,Las 3 Rrr,40.39486142273619,-3.642401864355683,Mediterranean Restaurant
3715,1802,SANTA EUGENIA       ,2,Jardín De Baco 2,40.379840630465516,-3.605766281651322,Mediterranean Restaurant
3716,1802,SANTA EUGENIA       ,2,Tommy Mel's,40.369013,-3.599035,Diner
3717,1802,SANTA EUGENIA       ,2,Restaurante Fuentearcos,40.392952403027245,-3.573894095108782,Mediterranean Restaurant
3718,1802,SANTA EUGENIA       ,2,Restaurante Tokyo,40.364560361901844,-3.593813397759298,Asian Restaurant
3719,1802,SANTA EUGENIA       ,2,Casa Manolo,40.40316263866594,-3.6316173776423875,Spanish Restaurant
3720,1802,SANTA EUGENIA       ,2,Restaurante-Asador La Cepa,40.37866797100269,-3.6058893956558222,Spanish Restaurant
3721,1802,SANTA EUGENIA       ,2,IKEA Restaurant & Café,40.36968012394833,-3.596450676601726,Scandinavian Restaurant
3722,1802,SANTA EUGENIA       ,2,Xing,40.370753,-3.612961,Asian Restaurant
3723,1802,SANTA EUGENIA       ,2,Caprichyo,40.363383198060305,-3.5895688684575546,Restaurant
3724,1802,SANTA EUGENIA       ,2,Brasayleña,40.368579620945866,-3.597967463705241,Brazilian Restaurant
3725,1802,SANTA EUGENIA       ,2,Fridays La Gavia,40.36910094384729,-3.598129450653277,Restaurant
3726,1802,SANTA EUGENIA       ,2,La Taberna de Chana,40.4099823291635,-3.630375602896273,Spanish Restaurant
3727,1802,SANTA EUGENIA       ,2,Franva,40.38110583045331,-3.6181241467865397,Spanish Restaurant
3728,1802,SANTA EUGENIA       ,2,Go! Sushing,40.36595065011101,-3.6034814618937694,Sushi Restaurant
3729,1802,SANTA EUGENIA       ,2,Wok Garden,40.37079245696608,-3.598451614379883,Restaurant
3730,1802,SANTA EUGENIA       ,2,La Taberna de Chana,40.39869416253866,-3.60759301126646,Spanish Restaurant
3731,1802,SANTA EUGENIA       ,2,La Vascomadrileña,40.368716298171904,-3.5979926046053325,Spanish Restaurant
3732,1802,SANTA EUGENIA       ,2,Santa Africa,40.3641984045963,-3.5883459204311627,Restaurant
3733,1802,SANTA EUGENIA       ,2,koketo,40.37273783215238,-3.629586696624756,Spanish Restaurant
3734,1802,SANTA EUGENIA       ,2,Come Y Calla,40.36514259796997,-3.6017341230660063,Spanish Restaurant
3735,1802,SANTA EUGENIA       ,2,La Churre,40.399431111823866,-3.621644196904159,Spanish Restaurant
3736,1802,SANTA EUGENIA       ,2,Restaurante La Rueda,40.404902896534885,-3.603580369687916,Restaurant
3737,1802,SANTA EUGENIA       ,2,Restaurante Los Herreros,40.37239507598047,-3.6408626827689967,Spanish Restaurant
3738,1802,SANTA EUGENIA       ,2,Restaurante Muxia,40.37386579708499,-3.645529747009277,Spanish Restaurant
3739,1802,SANTA EUGENIA       ,3,la lonjeria,40.383405894541674,-3.6303726388603113,Seafood Restaurant
3740,1802,SANTA EUGENIA       ,3,Alborada,40.366119843347185,-3.591356842211393,Tapas Restaurant
3741,1802,SANTA EUGENIA       ,3,Cerveceria Sureste,40.36424865247955,-3.5888879443777015,Tapas Restaurant
3742,1802,SANTA EUGENIA       ,3,Cervecería El Pikoteo,40.394684719248936,-3.644777542382597,Tapas Restaurant
3743,1802,SANTA EUGENIA       ,3,Cerveceria La Tomasa,40.38362233487492,-3.6080759345070996,Tapas Restaurant
3744,1802,SANTA EUGENIA       ,3,La Tabernita de Dominguez,40.36969,-3.612553,Tapas Restaurant
3745,1802,SANTA EUGENIA       ,3,La Taberna de Chana,40.40154625497697,-3.6209668158493087,Tapas Restaurant
3746,1802,SANTA EUGENIA       ,3,Mesón Pinocchio 99,40.402335289922725,-3.608343010422259,Tapas Restaurant
3747,1902,VALDEBERNARDO       ,1,La Madrina,40.3981394201088,-3.6066022945707386,Pizza Place
3748,1902,VALDEBERNARDO       ,1,Handicap Café,40.400448192558024,-3.609576873098935,Café
3749,1902,VALDEBERNARDO       ,1,Burger King,40.39755726364568,-3.618689859985893,Fast Food Restaurant
3750,1902,VALDEBERNARDO       ,1,100 Montaditos,40.40423271373888,-3.6099925443617518,Sandwich Place
3751,1902,VALDEBERNARDO       ,1,Churreria Siglo XIX Avda Albufera,40.387245168673076,-3.639695212868433,Café
3752,1902,VALDEBERNARDO       ,1,Pizzerias Carlos,40.397147137946874,-3.6215106234333705,Pizza Place
3753,1902,VALDEBERNARDO       ,1,Pescados Madrid Delicattesen,40.383196793,-3.630467648,Deli / Bodega
3754,1902,VALDEBERNARDO       ,1,Restaurante Mulan,40.42177818936523,-3.609433959927879,Chinese Restaurant
3755,1902,VALDEBERNARDO       ,1,Domino's Pizza,40.407147371113396,-3.623707209996139,Pizza Place
3756,1902,VALDEBERNARDO       ,1,Burger King,40.40420763354921,-3.610743181238776,Fast Food Restaurant
3757,1902,VALDEBERNARDO       ,1,McDonald's,40.38290727717753,-3.626551221567593,Fast Food Restaurant
3758,1902,VALDEBERNARDO       ,1,Domino's Pizza,40.40431703740861,-3.6105142913746193,Pizza Place
3759,1902,VALDEBERNARDO       ,1,Restaurante Chino El Sol,40.41977566063112,-3.6258590732005094,Chinese Restaurant
3760,1902,VALDEBERNARDO       ,1,Restaurante Chino Ches,40.37723740172756,-3.629931216163111,Chinese Restaurant
3761,1902,VALDEBERNARDO       ,1,Domino's Pizza,40.40715272708473,-3.6474453643402756,Pizza Place
3762,1902,VALDEBERNARDO       ,1,Da Jin Hong,40.41811980819543,-3.6188734688564246,Chinese Restaurant
3763,1902,VALDEBERNARDO       ,1,El Buen Gusto,40.39866717799259,-3.6035605881135053,Falafel Restaurant
3764,1902,VALDEBERNARDO       ,1,Burger King,40.387305187080685,-3.6400242784452232,Fast Food Restaurant
3765,1902,VALDEBERNARDO       ,1,Rechupete,40.40449767737318,-3.6085351956717457,Breakfast Spot
3766,1902,VALDEBERNARDO       ,1,Cafeteria-bolleria  San Román,40.40744777909171,-3.6469830095736895,Bakery
3767,1902,VALDEBERNARDO       ,1,Telepizza,40.40571892033776,-3.6333203315734863,Pizza Place
3768,1902,VALDEBERNARDO       ,1,Telepizza,40.403872537039604,-3.6048460006713867,Pizza Place
3769,1902,VALDEBERNARDO       ,1,100 Montaditos,40.377915,-3.620796,Sandwich Place
3770,1902,VALDEBERNARDO       ,1,Cafeteria Hannover,40.40746320988734,-3.6482322665233995,Café
3771,1902,VALDEBERNARDO       ,1,Telepizza,40.38627216517511,-3.639671802520752,Pizza Place
3772,1902,VALDEBERNARDO       ,1,Churrería Montesol,40.42113754879264,-3.627996767015031,Food Truck
3773,1902,VALDEBERNARDO       ,1,VIPS CC Las Rosas,40.41873203492112,-3.6213952302932735,Burger Joint
3774,1902,VALDEBERNARDO       ,1,Churreria Siglo XIX,40.42597963992253,-3.6291086593558686,Café
3775,1902,VALDEBERNARDO       ,2,Trasgu,40.39744996061972,-3.620755577527213,Spanish Restaurant
3776,1902,VALDEBERNARDO       ,2,Mesón El Águila,40.40157315105144,-3.607244812575523,Spanish Restaurant
3777,1902,VALDEBERNARDO       ,2,Casa Manolo,40.398448358145245,-3.623989211164229,Spanish Restaurant
3778,1902,VALDEBERNARDO       ,2,Las 3 Rrr,40.39486142273619,-3.642401864355683,Mediterranean Restaurant
3779,1902,VALDEBERNARDO       ,2,Casa Manolo,40.40316263866594,-3.6316173776423875,Spanish Restaurant
3780,1902,VALDEBERNARDO       ,2,Restaurante Victoria,40.42240105619206,-3.612088664069492,Asian Restaurant
3781,1902,VALDEBERNARDO       ,2,Jardín De Baco,40.38442606695087,-3.608689881591975,Spanish Restaurant
3782,1902,VALDEBERNARDO       ,2,La Taberna de Chana,40.4099823291635,-3.630375602896273,Spanish Restaurant
3783,1902,VALDEBERNARDO       ,2,El Desván,40.42043516403374,-3.6138908377601364,Restaurant
3784,1902,VALDEBERNARDO       ,2,Jardín De Baco 2,40.379840630465516,-3.605766281651322,Mediterranean Restaurant
3785,1902,VALDEBERNARDO       ,2,La Taberna de Chana,40.39869416253866,-3.60759301126646,Spanish Restaurant
3786,1902,VALDEBERNARDO       ,2,La Churre,40.399431111823866,-3.621644196904159,Spanish Restaurant
3787,1902,VALDEBERNARDO       ,2,El Rincón de Chana,40.42199132437733,-3.6067768714077073,Spanish Restaurant
3788,1902,VALDEBERNARDO       ,2,Restaurante-Asador La Cepa,40.37866797100269,-3.6058893956558222,Spanish Restaurant
3789,1902,VALDEBERNARDO       ,2,Franva,40.38110583045331,-3.6181241467865397,Spanish Restaurant
3790,1902,VALDEBERNARDO       ,2,Restaurante La Rueda,40.404902896534885,-3.603580369687916,Restaurant
3791,1902,VALDEBERNARDO       ,3,la lonjeria,40.383405894541674,-3.6303726388603113,Seafood Restaurant
3792,1902,VALDEBERNARDO       ,3,Cervecería El Pikoteo,40.394684719248936,-3.644777542382597,Tapas Restaurant
3793,1902,VALDEBERNARDO       ,3,La Taberna de Chana,40.40154625497697,-3.6209668158493087,Tapas Restaurant
3794,1902,VALDEBERNARDO       ,3,Mesón Pinocchio 99,40.402335289922725,-3.608343010422259,Tapas Restaurant
3795,1902,VALDEBERNARDO       ,3,Cerveceria La Tomasa,40.38362233487492,-3.6080759345070996,Tapas Restaurant
3796,1902,VALDEBERNARDO       ,3,El rincón del Tío Pepe,40.37456029090402,-3.621184111998088,Tapas Restaurant
3797,1902,VALDEBERNARDO       ,4,Asador La Isla,40.42296835366005,-3.62728898975626,Steakhouse
3798,2002,HELLIN              ,1,Faborit,40.433005155850665,-3.6280908651237844,Café
3799,2002,HELLIN              ,1,Kaloan,40.43166980130705,-3.633348002216504,Café
3800,2002,HELLIN              ,1,PANISHOP,40.43797124608759,-3.61878159336772,Sandwich Place
3801,2002,HELLIN              ,1,Demimadre,40.43639297043874,-3.623479631258709,Sandwich Place
3802,2002,HELLIN              ,1,El Horno,40.43440738949662,-3.629258093566054,Bakery
3803,2002,HELLIN              ,1,Cascanueces,40.436571378656446,-3.630257937599786,Café
3804,2002,HELLIN              ,1,Restaurante Mulan,40.42177818936523,-3.609433959927879,Chinese Restaurant
3805,2002,HELLIN              ,1,McDonald's,40.43940768301115,-3.6224500752549735,Fast Food Restaurant
3806,2002,HELLIN              ,1,Antalia restaurante,40.43632518665618,-3.630764908662185,Breakfast Spot
3807,2002,HELLIN              ,1,Burger King,40.433393601896555,-3.6071178830332125,Fast Food Restaurant
3808,2002,HELLIN              ,1,La Peineta De Niza,40.43478118053302,-3.6082140107777696,Café
3809,2002,HELLIN              ,1,Restaurante Chino El Sol,40.41977566063112,-3.6258590732005094,Chinese Restaurant
3810,2002,HELLIN              ,1,Granier,40.43861578204374,-3.6354926880351592,Bakery
3811,2002,HELLIN              ,1,Telepizza,40.43734626720387,-3.6144317371233243,Pizza Place
3812,2002,HELLIN              ,1,Da Jin Hong,40.41811980819543,-3.6188734688564246,Chinese Restaurant
3813,2002,HELLIN              ,1,Telepizza,40.424428196469115,-3.606246008090429,Pizza Place
3814,2002,HELLIN              ,1,Bocatas y Más,40.43608328607522,-3.6317611917056483,Sandwich Place
3815,2002,HELLIN              ,1,Cafetería Mawersa,40.43708381504706,-3.627849886784735,Café
3816,2002,HELLIN              ,1,Los Niños de la Victoria,40.42750273098365,-3.6165736010671825,Snack Place
3817,2002,HELLIN              ,1,Zass,40.432072940213644,-3.633706991932748,Breakfast Spot
3818,2002,HELLIN              ,1,LA AUTENTICA,40.434045565130745,-3.623685836791992,Pizza Place
3819,2002,HELLIN              ,1,Pastelería Cafetería Querétaro,40.438298,-3.617854025,Bakery
3820,2002,HELLIN              ,1,Lechuga Café,40.43686331429108,-3.6225940629791458,Salad Place
3821,2002,HELLIN              ,1,Yadin,40.43645510506529,-3.6234466945655432,Sandwich Place
3822,2002,HELLIN              ,1,Cafeteria Astygi,40.437674918544175,-3.621337119891869,Café
3823,2002,HELLIN              ,1,Bar Campeón,40.43671751341697,-3.6235442682705483,Fast Food Restaurant
3824,2002,HELLIN              ,1,Burger King,40.43922603043389,-3.6324895670698734,Fast Food Restaurant
3825,2002,HELLIN              ,1,Telepizza,40.44751858752072,-3.610703945159912,Pizza Place
3826,2002,HELLIN              ,1,Churreria Siglo XIX,40.42597963992253,-3.6291086593558686,Café
3827,2002,HELLIN              ,1,Churrería Montesol,40.42113754879264,-3.627996767015031,Food Truck
3828,2002,HELLIN              ,1,Pastelería Charlot,40.447235324522005,-3.6101823353193856,Café
3829,2002,HELLIN              ,1,Pastelería Shiray,40.445485732066544,-3.612646095828582,Bakery
3830,2002,HELLIN              ,1,VIPS CC Las Rosas,40.41873203492112,-3.6213952302932735,Burger Joint
3831,2002,HELLIN              ,2,Jaizkibel,40.43888537380006,-3.6226297293835628,Spanish Restaurant
3832,2002,HELLIN              ,2,El Rincon Del Jamon,40.43188580845467,-3.6269965700095224,Spanish Restaurant
3833,2002,HELLIN              ,2,Seis Ocho,40.438452468000214,-3.623844166128428,Mediterranean Restaurant
3834,2002,HELLIN              ,2,O'bico,40.43827533905018,-3.625662208980156,Restaurant
3835,2002,HELLIN              ,2,Restaurante Victoria,40.42240105619206,-3.612088664069492,Asian Restaurant
3836,2002,HELLIN              ,2,Frisbee,40.432271,-3.62768,Restaurant
3837,2002,HELLIN              ,2,La Tagliatella,40.44046493643081,-3.6285495536538015,Italian Restaurant
3838,2002,HELLIN              ,2,Koldovinia,40.43808328691876,-3.6366490951082397,Restaurant
3839,2002,HELLIN              ,2,Sabor Norteño - Restaurante Peruano,40.4336290832371,-3.6387598514556885,Peruvian Restaurant
3840,2002,HELLIN              ,2,El Desván,40.42043516403374,-3.6138908377601364,Restaurant
3841,2002,HELLIN              ,2,La Cuina,40.44017874199768,-3.629831683465475,Mediterranean Restaurant
3842,2002,HELLIN              ,2,Gaztelu,40.43811663018957,-3.618298384807575,Restaurant
3843,2002,HELLIN              ,2,El Llagar,40.44518568083518,-3.610875149039024,Spanish Restaurant
3844,2002,HELLIN              ,2,Tomate El Placer,40.437985402,-3.625628885,Restaurant
3845,2002,HELLIN              ,2,Taberna el Monasterio,40.437970991706656,-3.618857032727709,Spanish Restaurant
3846,2002,HELLIN              ,2,Wok Shanghai,40.432464095993346,-3.6270547384213065,Asian Restaurant
3847,2002,HELLIN              ,2,Quinta de los Molinos,40.44027693316547,-3.629477462930124,Spanish Restaurant
3848,2002,HELLIN              ,2,La Fontana,40.43935703437073,-3.61910387361257,Spanish Restaurant
3849,2002,HELLIN              ,2,Divino Y Distinto,40.43973098809124,-3.62906349617588,Mediterranean Restaurant
3850,2002,HELLIN              ,2,El Rincón de Chana,40.42199132437733,-3.6067768714077073,Spanish Restaurant
3851,2002,HELLIN              ,2,Restaurante Olive's,40.43365977678921,-3.6256874665975567,Spanish Restaurant
3852,2002,HELLIN              ,2,Cafeteria Leyendas,40.43751237999655,-3.627993089061736,Spanish Restaurant
3853,2002,HELLIN              ,2,Xinghua,40.431218106482945,-3.6331328421858946,Asian Restaurant
3854,2002,HELLIN              ,2,Paquito,40.440605235556056,-3.6284328661519747,Restaurant
3855,2002,HELLIN              ,2,El Raco 505,40.440524018932756,-3.628653179172547,Restaurant
3856,2002,HELLIN              ,2,La Lanzada,40.437947205746234,-3.6379525951539655,Spanish Restaurant
3857,2002,HELLIN              ,2,Restaurante el Rast,40.4363167029599,-3.620744023695033,Spanish Restaurant
3858,2002,HELLIN              ,2,Sorgo Rojo,40.44056508716548,-3.6290280368558574,Asian Restaurant
3859,2002,HELLIN              ,2,Juka,40.43408641896208,-3.6324995361040315,Restaurant
3860,2002,HELLIN              ,2,La Arrocería de María,40.43803356599719,-3.6380069600468765,Spanish Restaurant
3861,2002,HELLIN              ,2,D'litos,40.43636874927336,-3.6232969451186174,Restaurant
3862,2002,HELLIN              ,2,D'Andruben,40.432726,-3.625338,Spanish Restaurant
3863,2002,HELLIN              ,2,El Rincon de la Alcarria,40.439635151771846,-3.6197924715601646,Spanish Restaurant
3864,2002,HELLIN              ,2,El Goterón,40.44691908479603,-3.6119338355582293,Restaurant
